,point,bounds_respected,source,FP_GLD,FP_SLACK,GLD_PARAMS,FAILURE_SLACK,constraint_values,constraints_respected,experiment
1094,"[9.58724268e-01 1.00000000e+00 2.81450620e-02 9.80846842e-01
 7.27522942e-01 9.40027577e-01 1.00000000e+00 1.00000000e+00
 8.89939315e-01 1.00000000e+00 5.86635727e-01 1.00000000e+00
 1.00000000e+00 7.97210448e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 7.30421757e-01
 1.00000000e+00 1.00000000e+00 4.72143456e-02 1.00000000e-09
 1.64703689e-01 5.17692970e-01 1.00000000e+00 6.37070039e-01
 6.09733116e-01 9.53052661e-01]",False,local,0.9999536388548075,1.0,[-0.25059495  0.20463862  0.34696821  0.16247384],0.1,"[ 0.         -0.01915316 -0.82913171 -0.83560101 -0.76886982 -0.46353972
  0.         -0.04694734]",True,model3_30_dof_slack_0.1
1095,"[9.56200026e-01 1.00000000e+00 2.34845391e-02 9.59916963e-01
 7.35609799e-01 9.50100015e-01 1.00000000e+00 1.00000000e+00
 8.88538591e-01 1.00000000e+00 6.07538124e-01 1.00000000e+00
 1.00000000e+00 8.03521390e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 7.19789736e-01
 1.00000000e+00 1.00000000e+00 4.34336263e-02 1.00000000e-09
 1.90439429e-01 5.24439385e-01 1.00000000e+00 6.44374551e-01
 6.02996883e-01 9.31736293e-01]",False,local,0.9999535958657797,1.0,[-0.25141459  0.20513663  0.34708346  0.16257882],0.1,"[ 0.         -0.04008304 -0.83011027 -0.83560101 -0.75037226 -0.45720144
  0.         -0.06826371]",True,model3_30_dof_slack_0.1
1096,"[0.96356522 1.         0.02756208 0.98309319 0.73743643 0.94706134
 1.         0.99565882 0.90284759 1.         0.59704144 1.
 0.99728204 0.82099427 1.         1.         1.         1.
 0.99646815 0.729915   1.         1.         0.06453605 0.00271796
 0.18910657 0.53808571 0.99514033 0.63895973 0.61795466 0.9585588 ]",True,local,0.9999535245053676,1.0,[-0.25218218  0.20558671  0.34713694  0.16261022],0.1,"[ 0.         -0.01690681 -0.8237066  -0.83557915 -0.7513601  -0.44435807
 -0.00485967 -0.0414412 ]",True,model3_30_dof_slack_0.1
1097,"[9.54301993e-01 1.00000000e+00 2.89061771e-02 9.86282758e-01
 7.32005193e-01 9.34376179e-01 1.00000000e+00 1.00000000e+00
 8.94202833e-01 1.00000000e+00 5.56847199e-01 1.00000000e+00
 1.00000000e+00 8.04805459e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 7.40240294e-01
 1.00000000e+00 1.00000000e+00 6.09184599e-02 1.00000000e-09
 1.53761524e-01 5.35412225e-01 1.00000000e+00 6.51866312e-01
 5.90982942e-01 9.65162982e-01]",False,local,0.9999536347019543,1.0,[-0.25082009  0.2048379   0.3468837   0.16249655],0.1,"[ 0.         -0.01371724 -0.82496347 -0.83560101 -0.77632469 -0.44687656
  0.         -0.03483702]",True,model3_30_dof_slack_0.1
1098,"[0.95977975 1.         0.02135783 0.97974807 0.72188596 0.94027198
 1.         1.         0.89388713 1.         0.58814781 1.
 1.         0.80322969 1.         1.         1.         1.
 1.         0.72661321 1.         1.         0.05081599 0.04784431
 0.16930779 0.51737162 1.         0.6381224  0.60925135 0.95819843]",True,local,0.9999532911002127,1.0,[-0.25075541  0.20465541  0.34711222  0.16240567],0.1,"[ 0.         -0.02025193 -0.82812941 -0.8289613  -0.76565534 -0.46384144
  0.         -0.04180157]",True,model3_30_dof_slack_0.1
1099,"[9.66176137e-01 1.00000000e+00 4.03827104e-02 9.86831555e-01
 7.43683177e-01 9.33350190e-01 1.00000000e+00 1.00000000e+00
 8.93403247e-01 1.00000000e+00 5.57032755e-01 1.00000000e+00
 1.00000000e+00 8.06508335e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 7.38756533e-01
 1.00000000e+00 1.00000000e+00 6.36651573e-02 1.00000000e-09
 1.46953038e-01 5.15827995e-01 1.00000000e+00 6.48566917e-01
 6.08270229e-01 9.39436973e-01]",False,local,0.9999536221738496,1.0,[-0.25113063  0.2050842   0.34675794  0.16248105],0.1,"[ 0.         -0.01316845 -0.82401497 -0.83560101 -0.78082297 -0.46529051
  0.         -0.06056303]",True,model3_30_dof_slack_0.1
1100,"[0.96403815 1.         0.02967978 0.98331264 0.7389466  0.9477485
 0.9996414  1.         0.90410866 1.         0.59409119 1.
 1.         0.81096832 0.99698952 1.         1.         1.
 0.99620305 0.73002909 1.         1.         0.06540713 0.00813734
 0.19236987 0.5397472  0.9957665  0.63845326 0.61965542 0.95909672]",True,local,0.9999534949107141,1.0,[-0.25204368  0.20548182  0.3471166   0.16255536],0.1,"[ 0.         -0.01668736 -0.82339452 -0.83540518 -0.74893621 -0.44279235
 -0.0042335  -0.04090328]",True,model3_30_dof_slack_0.1
1101,"[9.36282834e-01 1.00000000e+00 1.46352154e-02 9.70307300e-01
 7.11090754e-01 9.41506865e-01 1.00000000e+00 1.00000000e+00
 8.93188331e-01 1.00000000e+00 5.93196732e-01 1.00000000e+00
 1.00000000e+00 7.97834845e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 7.48731121e-01
 1.00000000e+00 1.00000000e+00 4.27551462e-02 1.00000000e-09
 1.72407428e-01 5.13725582e-01 1.00000000e+00 6.42214347e-01
 5.95981173e-01 9.80085999e-01]",False,local,0.999953646932866,1.0,[-0.25031187  0.20435176  0.34715132  0.16245763],0.1,"[ 0.         -0.0296927  -0.8302778  -0.83560101 -0.76346673 -0.46726349
  0.         -0.019914  ]",True,model3_30_dof_slack_0.1
1102,"[9.25852841e-01 1.00000000e+00 1.08561254e-02 9.63459102e-01
 7.18385116e-01 9.45223079e-01 1.00000000e+00 1.00000000e+00
 8.97318143e-01 1.00000000e+00 6.03522178e-01 1.00000000e+00
 1.00000000e+00 8.02998056e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 7.79393981e-01
 1.00000000e+00 1.00000000e+00 3.81958223e-02 1.00000000e-09
 1.80924871e-01 5.35863051e-01 1.00000000e+00 6.59466800e-01
 6.05804916e-01 9.94047489e-01]",False,local,0.9999536251582498,1.0,[-0.25093904  0.20475103  0.34718957  0.16252615],0.1,"[ 0.         -0.0365409  -0.83133905 -0.83560101 -0.75735594 -0.44645195
  0.         -0.00595251]",True,model3_30_dof_slack_0.1
1103,"[0.94491775 1.         0.0200389  0.97433124 0.72581974 0.94943383
 1.         0.9982575  0.9076634  1.         0.59962973 1.
 1.         0.80348682 1.         1.         0.99685493 1.
 0.99710371 0.74606832 1.         1.         0.06190038 0.00482223
 0.19980501 0.53593027 0.99235416 0.64570287 0.60479154 0.98278474]",True,local,0.999953503180017,1.0,[-0.25152944  0.20506377  0.34726806  0.16251991],0.1,"[ 0.         -0.02566876 -0.82462861 -0.83553221 -0.7433483  -0.44638863
 -0.00764584 -0.01721526]",True,model3_30_dof_slack_0.1
1104,"[0.94491775 1.         0.0200389  0.97433124 0.72581974 0.94943383
 1.         0.9982575  0.9076634  1.         0.59962973 1.
 1.         0.80348682 1.         1.         1.         0.99685493
 0.99710371 0.74606832 1.         1.         0.06190038 0.00482223
 0.19980501 0.53593027 0.99235416 0.64570287 0.60479154 0.98278474]",True,local,0.9999535086192256,1.0,[-0.25151435  0.20504261  0.34728273  0.16251639],0.1,"[ 0.         -0.02566876 -0.82462861 -0.83553221 -0.7433483  -0.44638863
 -0.00764584 -0.01721526]",True,model3_30_dof_slack_0.1
1105,"[0.94491775 1.         0.0200389  0.97433124 0.72581974 0.94943383
 1.         0.9982575  0.9076634  1.         0.59962973 1.
 1.         0.80348682 1.         1.         1.         1.
 0.99710371 0.74606832 0.99685493 1.         0.06190038 0.00482223
 0.19980501 0.53593027 0.99235416 0.64570287 0.60479154 0.98278474]",True,local,0.9999534373059722,1.0,[-0.25153354  0.20505513  0.34727692  0.1624959 ],0.1,"[ 0.         -0.02566876 -0.82462861 -0.83553221 -0.7433483  -0.44638863
 -0.00764584 -0.01721526]",True,model3_30_dof_slack_0.1
1106,"[0.94491775 1.         0.0200389  0.97433124 0.72581974 0.94943383
 1.         0.9982575  0.9076634  1.         0.59962973 1.
 1.         0.80348682 1.         1.         1.         1.
 0.99710371 0.74606832 1.         0.99685493 0.06190038 0.00482223
 0.19980501 0.53593027 0.99235416 0.64570287 0.60479154 0.98278474]",True,local,0.9999535083860878,1.0,[-0.25150928  0.20504008  0.34727038  0.16250727],0.1,"[ 0.         -0.02566876 -0.82462861 -0.83553221 -0.7433483  -0.44638863
 -0.00764584 -0.01721526]",True,model3_30_dof_slack_0.1
1107,"[9.23111157e-01 1.00000000e+00 7.90876356e-03 9.73772053e-01
 7.24510813e-01 9.45175122e-01 1.00000000e+00 1.00000000e+00
 8.80167892e-01 1.00000000e+00 5.90463303e-01 1.00000000e+00
 1.00000000e+00 7.74988946e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 7.61344074e-01
 1.00000000e+00 1.00000000e+00 1.41786809e-02 1.00000000e-09
 1.68051148e-01 5.01809697e-01 1.00000000e+00 6.53562573e-01
 5.89580604e-01 9.71698593e-01]",False,local,0.9999536005833864,1.0,[-0.24975278  0.20412463  0.34687991  0.1623657 ],0.1,"[ 0.         -0.02622795 -0.83500719 -0.83560101 -0.76653707 -0.47843098
  0.         -0.02830141]",True,model3_30_dof_slack_0.1
1108,"[9.41897216e-01 1.00000000e+00 2.00789499e-02 9.82251300e-01
 7.20806274e-01 9.42502271e-01 1.00000000e+00 1.00000000e+00
 8.92576914e-01 1.00000000e+00 5.60156069e-01 1.00000000e+00
 1.00000000e+00 7.95433676e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 7.49320542e-01
 1.00000000e+00 1.00000000e+00 2.59384170e-02 1.00000000e-09
 1.53164756e-01 5.07232056e-01 1.00000000e+00 6.37809439e-01
 5.81541528e-01 9.66689147e-01]",False,local,0.9999536300318885,1.0,[-0.25051666  0.20450889  0.34706923  0.16243924],0.1,"[ 0.         -0.0177487  -0.83362198 -0.83560101 -0.77672342 -0.47335234
  0.         -0.03331085]",True,model3_30_dof_slack_0.1
1109,"[9.38498812e-01 1.00000000e+00 1.38868997e-02 9.51964842e-01
 7.09618769e-01 9.28688450e-01 1.00000000e+00 1.00000000e+00
 8.94521164e-01 1.00000000e+00 5.98436212e-01 1.00000000e+00
 1.00000000e+00 7.95691694e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 7.50210613e-01
 1.00000000e+00 1.00000000e+00 6.67627747e-02 1.00000000e-09
 1.41006615e-01 5.07110796e-01 1.00000000e+00 6.55361962e-01
 5.93952493e-01 9.66952583e-01]",False,local,0.9999536979444066,1.0,[-0.24966766  0.2040306   0.34692872  0.1623693 ],0.1,"[ 0.         -0.04803516 -0.82290164 -0.83560101 -0.78465721 -0.47346598
  0.         -0.03304742]",True,model3_30_dof_slack_0.1
1110,"[9.20400695e-01 1.00000000e+00 1.20877666e-02 9.47641423e-01
 7.02621742e-01 9.19672456e-01 1.00000000e+00 1.00000000e+00
 9.06568214e-01 1.00000000e+00 6.14784826e-01 1.00000000e+00
 1.00000000e+00 7.96298087e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 7.70394138e-01
 1.00000000e+00 1.00000000e+00 4.75911896e-02 1.00000000e-09
 1.17144012e-01 5.02784335e-01 1.00000000e+00 6.58605149e-01
 5.85744982e-01 9.54046829e-01]",False,local,0.9999536715958645,1.0,[-0.24941103  0.20383002  0.34688588  0.16226188],0.1,"[ 0.         -0.05235858 -0.82903002 -0.83560101 -0.79905508 -0.47751852
  0.         -0.04595317]",True,model3_30_dof_slack_0.1
1111,"[0.94690447 1.         0.01636869 0.95853003 0.72408925 0.93843493
 0.99331908 0.9969347  0.90893745 1.         0.60309999 1.
 1.         0.80075441 1.         1.         1.         1.
 0.99689314 0.7463725  1.         1.         0.08017452 0.00141535
 0.17106115 0.52965732 0.99218807 0.65581432 0.6021341  0.97146933]",True,local,0.9999536042603735,1.0,[-0.25100665  0.20480752  0.34704857  0.16243355],0.1,"[ 0.         -0.04146997 -0.8175685  -0.83559508 -0.76441969 -0.45229403
 -0.00781193 -0.02853067]",True,model3_30_dof_slack_0.1
1112,"[9.32027075e-01 1.00000000e+00 1.93738811e-04 9.33421823e-01
 6.99439175e-01 9.27184712e-01 1.00000000e+00 1.00000000e+00
 8.98828176e-01 1.00000000e+00 5.77983177e-01 1.00000000e+00
 1.00000000e+00 7.94248933e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 7.55316080e-01
 1.00000000e+00 1.00000000e+00 4.93597865e-02 1.00000000e-09
 1.28420782e-01 5.02535502e-01 1.00000000e+00 6.66784749e-01
 5.66692753e-01 9.66658096e-01]",False,local,0.999953680762037,1.0,[-0.24938529  0.20379067  0.34699193  0.16231454],0.1,"[ 0.         -0.06657818 -0.82854281 -0.83560101 -0.79245917 -0.4777515
  0.         -0.0333419 ]",True,model3_30_dof_slack_0.1
1113,"[9.21405794e-01 1.00000000e+00 2.15367569e-02 9.57421790e-01
 7.00390266e-01 9.29500314e-01 1.00000000e+00 1.00000000e+00
 8.57705669e-01 1.00000000e+00 6.03776398e-01 1.00000000e+00
 1.00000000e+00 8.08182050e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 7.38591437e-01
 1.00000000e+00 1.00000000e+00 5.73177129e-02 1.00000000e-09
 1.38799711e-01 4.96550541e-01 1.00000000e+00 6.55066083e-01
 6.01999628e-01 9.57553077e-01]",False,local,0.9999536036939208,1.0,[-0.24897703  0.2037215   0.34695157  0.16248826],0.1,"[ 0.         -0.04257821 -0.82615077 -0.83560101 -0.78605678 -0.48335155
  0.         -0.04244692]",True,model3_30_dof_slack_0.1
1114,"[9.19672340e-01 1.00000000e+00 2.24871905e-02 9.70335564e-01
 7.05685796e-01 9.24938574e-01 1.00000000e+00 1.00000000e+00
 8.91837286e-01 1.00000000e+00 6.24188331e-01 1.00000000e+00
 1.00000000e+00 7.98606660e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 7.50161806e-01
 1.00000000e+00 1.00000000e+00 7.27395379e-02 1.00000000e-09
 1.33992044e-01 4.84057517e-01 1.00000000e+00 6.42539964e-01
 6.09343459e-01 9.69789196e-01]",False,local,0.9999537090718693,1.0,[-0.24943455  0.20388083  0.34691346  0.16234179],0.1,"[ 0.         -0.02966444 -0.8206259  -0.83560101 -0.78906007 -0.49501885
  0.         -0.0302108 ]",True,model3_30_dof_slack_0.1
1115,"[9.08973892e-01 1.00000000e+00 1.24431058e-02 9.55566624e-01
 7.05418391e-01 9.21279498e-01 1.00000000e+00 1.00000000e+00
 8.96076887e-01 1.00000000e+00 6.31556760e-01 1.00000000e+00
 1.00000000e+00 7.96052238e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 7.54139456e-01
 1.00000000e+00 1.00000000e+00 7.03702895e-02 1.00000000e-09
 1.44732781e-01 4.97042987e-01 1.00000000e+00 6.51084746e-01
 6.48112114e-01 9.79424644e-01]",False,local,0.9999537176412815,1.0,[-0.24928123  0.20382081  0.34684266  0.16232766],0.1,"[ 0.         -0.04443338 -0.82154786 -0.83560101 -0.78226517 -0.48289103
  0.         -0.02057536]",True,model3_30_dof_slack_0.1
1116,"[8.88284148e-01 1.00000000e+00 1.45467534e-02 9.62634468e-01
 6.99662961e-01 9.23825723e-01 1.00000000e+00 1.00000000e+00
 8.98524797e-01 1.00000000e+00 6.44637785e-01 1.00000000e+00
 1.00000000e+00 7.92130682e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 7.58657631e-01
 1.00000000e+00 1.00000000e+00 7.77400154e-02 1.00000000e-09
 1.56951035e-01 4.88684068e-01 1.00000000e+00 6.38260889e-01
 6.78175078e-01 1.00000000e+00]",False,local,0.9999537024709708,1.0,[-0.2491826   0.2036888   0.34692932  0.16229284],0.1,"[ 0.         -0.03736553 -0.81859659 -0.83560101 -0.77417954 -0.4907017
  0.          0.        ]",True,model3_30_dof_slack_0.1
1117,"[9.18528841e-01 1.00000000e+00 7.64736424e-03 9.39829073e-01
 6.88666759e-01 9.04592180e-01 1.00000000e+00 1.00000000e+00
 8.82968710e-01 1.00000000e+00 6.36141071e-01 1.00000000e+00
 1.00000000e+00 7.92851278e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 7.44442982e-01
 1.00000000e+00 1.00000000e+00 6.65597366e-02 1.00000000e-09
 1.69687281e-01 4.74543156e-01 1.00000000e+00 6.45547016e-01
 6.46590321e-01 9.69159682e-01]",False,local,0.9999536587119581,1.0,[-0.24769428  0.20296212  0.34663725  0.16224278],0.1,"[ 0.         -0.06017093 -0.82297602 -0.83560101 -0.76538843 -0.50388309
  0.         -0.03084032]",True,model3_30_dof_slack_0.1
1118,"[9.06246549e-01 1.00000000e+00 1.08810346e-02 9.54338757e-01
 7.02969612e-01 9.20495448e-01 1.00000000e+00 1.00000000e+00
 8.95042468e-01 1.00000000e+00 6.34267389e-01 1.00000000e+00
 1.00000000e+00 7.98215624e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 7.48387552e-01
 1.00000000e+00 1.00000000e+00 7.00975741e-02 1.00000000e-09
 1.44050081e-01 4.95921015e-01 1.00000000e+00 6.55092754e-01
 6.46506245e-01 9.79630956e-01]",False,local,0.9999537168367294,1.0,[-0.24922633  0.20378489  0.34685827  0.16233448],0.1,"[ 0.         -0.04566124 -0.82165232 -0.83560101 -0.78270612 -0.4839402
  0.         -0.02036904]",True,model3_30_dof_slack_0.1
1119,"[9.08282544e-01 1.00000000e+00 1.08800891e-02 9.57770544e-01
 7.02017478e-01 9.22058321e-01 1.00000000e+00 1.00000000e+00
 8.92103642e-01 1.00000000e+00 6.31720970e-01 1.00000000e+00
 1.00000000e+00 7.86575122e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 7.56143837e-01
 1.00000000e+00 1.00000000e+00 6.95525925e-02 1.30688206e-04
 1.44879523e-01 4.94802316e-01 1.00000000e+00 6.53880428e-01
 6.47854529e-01 9.75813270e-01]",True,local,0.9999537193244857,1.0,[-0.24882311  0.20353432  0.34681352  0.16227987],0.1,"[ 0.         -0.04222946 -0.82186004 -0.83560096 -0.78217024 -0.48498607
  0.         -0.02418673]",True,model3_30_dof_slack_0.1
1120,"[9.04573453e-01 1.00000000e+00 8.18798715e-03 9.58016303e-01
 6.95140624e-01 9.21997823e-01 1.00000000e+00 1.00000000e+00
 8.95169060e-01 1.00000000e+00 6.35959312e-01 1.00000000e+00
 1.00000000e+00 7.88235113e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 7.51461743e-01
 1.00000000e+00 1.00000000e+00 6.66918374e-02 1.00000000e-09
 1.40286850e-01 4.93588024e-01 1.00000000e+00 6.55698339e-01
 6.49031086e-01 9.75184852e-01]",False,local,0.9999537111042174,1.0,[-0.24877216  0.20344526  0.34689488  0.16226253],0.1,"[ 0.         -0.0419837  -0.82292765 -0.83560101 -0.78511509 -0.48612103
  0.         -0.02481515]",True,model3_30_dof_slack_0.1
1121,"[0.90855005 1.         0.0156076  0.95480381 0.70296789 0.92344023
 1.         1.         0.89067384 1.         0.63337201 1.
 1.         0.78619389 1.         1.         1.         1.
 1.         0.75536978 1.         1.         0.06753153 0.00103314
 0.143121   0.49407099 1.         0.65380492 0.6486851  0.97470513]",True,local,0.9999537102741992,1.0,[-0.24886701  0.20355499  0.34682814  0.16228258],0.1,"[ 0.         -0.04519619 -0.82261827 -0.83559785 -0.78330427 -0.48566965
  0.         -0.02529487]",True,model3_30_dof_slack_0.1
1122,"[9.05251597e-01 1.00000000e+00 1.14431892e-02 9.57075727e-01
 7.05197453e-01 9.20328054e-01 1.00000000e+00 1.00000000e+00
 8.91216605e-01 1.00000000e+00 6.32126480e-01 1.00000000e+00
 1.00000000e+00 7.88141654e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 7.55489362e-01
 1.00000000e+00 1.00000000e+00 7.11924179e-02 1.00000000e-09
 1.47234549e-01 4.94580535e-01 1.00000000e+00 6.56212849e-01
 6.45733459e-01 9.78011732e-01]",False,local,0.9999537245516439,1.0,[-0.24885689  0.2035948   0.34676018  0.16229364],0.1,"[ 0.         -0.04292427 -0.82123086 -0.83560101 -0.78063923 -0.48519338
  0.         -0.02198827]",True,model3_30_dof_slack_0.1
1123,"[9.06602968e-01 1.00000000e+00 1.00919709e-02 9.56959064e-01
 7.07435301e-01 9.22088962e-01 1.00000000e+00 1.00000000e+00
 8.88310487e-01 1.00000000e+00 6.34427059e-01 1.00000000e+00
 1.00000000e+00 7.90454403e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 7.53524603e-01
 1.00000000e+00 1.00000000e+00 7.40156639e-02 1.00000000e-09
 1.48952741e-01 4.95200786e-01 1.00000000e+00 6.56885643e-01
 6.45917626e-01 9.79878330e-01]",False,local,0.9999537312179275,1.0,[-0.24899169  0.20369338  0.3467703   0.16232953],0.1,"[ 0.         -0.04304094 -0.8201187  -0.83560101 -0.77951349 -0.48461357
  0.         -0.02012167]",True,model3_30_dof_slack_0.1
1124,"[9.08509619e-01 1.00000000e+00 1.01243745e-02 9.57299469e-01
 7.09717142e-01 9.23775618e-01 1.00000000e+00 1.00000000e+00
 8.86098406e-01 1.00000000e+00 6.39578427e-01 1.00000000e+00
 1.00000000e+00 7.92670555e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 7.51528837e-01
 1.00000000e+00 1.00000000e+00 7.77489018e-02 1.00000000e-09
 1.53260204e-01 4.96882189e-01 1.00000000e+00 6.58167342e-01
 6.46939949e-01 9.83019272e-01]",False,local,0.9999537323464864,1.0,[-0.24914177  0.20379921  0.34678279  0.16236373],0.1,"[ 0.         -0.04270053 -0.81859288 -0.83560101 -0.7766597  -0.48304141
  0.         -0.01698073]",True,model3_30_dof_slack_0.1
1125,"[9.04979417e-01 1.00000000e+00 7.16847470e-03 9.54722744e-01
 7.11983184e-01 9.26487021e-01 1.00000000e+00 1.00000000e+00
 8.83784688e-01 1.00000000e+00 6.36484915e-01 1.00000000e+00
 1.00000000e+00 7.94788099e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 7.52327387e-01
 1.00000000e+00 1.00000000e+00 7.89837474e-02 1.00000000e-09
 1.51551095e-01 4.92745697e-01 1.00000000e+00 6.57044411e-01
 6.51040163e-01 9.83033295e-01]",False,local,0.9999537388766467,1.0,[-0.24932293  0.20391205  0.34680559  0.16239244],0.1,"[ 0.         -0.04527726 -0.81807459 -0.83560101 -0.77779736 -0.48690816
  0.         -0.0169667 ]",True,model3_30_dof_slack_0.1
1126,"[9.01723555e-01 1.00000000e+00 5.09099142e-03 9.53473095e-01
 7.12029055e-01 9.24764185e-01 1.00000000e+00 1.00000000e+00
 8.81344905e-01 1.00000000e+00 6.34522092e-01 1.00000000e+00
 1.00000000e+00 7.93420741e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 7.52162012e-01
 1.00000000e+00 1.00000000e+00 7.76504622e-02 1.00000000e-09
 1.47083954e-01 4.91942208e-01 1.00000000e+00 6.53615453e-01
 6.55703324e-01 9.86634389e-01]",False,local,0.9999537456106987,1.0,[-0.24914149  0.20382834  0.34675413  0.16238335],0.1,"[ 0.         -0.04652691 -0.81863391 -0.83560101 -0.78073755 -0.48765887
  0.         -0.01336561]",True,model3_30_dof_slack_0.1
1127,"[8.95803079e-01 1.00000000e+00 2.67092288e-03 9.51387857e-01
 7.09922917e-01 9.24577417e-01 1.00000000e+00 1.00000000e+00
 8.79731257e-01 1.00000000e+00 6.31488147e-01 1.00000000e+00
 1.00000000e+00 7.91006144e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 7.50743092e-01
 1.00000000e+00 1.00000000e+00 7.59608301e-02 1.00000000e-09
 1.42526942e-01 4.89727486e-01 1.00000000e+00 6.50889658e-01
 6.64638404e-01 9.90485131e-01]",False,local,0.9999537499631448,1.0,[-0.24895806  0.20371216  0.34674575  0.16236575],0.1,"[ 0.         -0.04861214 -0.81933144 -0.83560101 -0.78368557 -0.48972746
  0.         -0.00951487]",True,model3_30_dof_slack_0.1
1128,"[8.88546242e-01 1.00000000e+00 1.00000000e-09 9.49956003e-01
 7.08393729e-01 9.23385567e-01 1.00000000e+00 1.00000000e+00
 8.78702222e-01 1.00000000e+00 6.39253898e-01 1.00000000e+00
 1.00000000e+00 7.89316579e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 7.53562970e-01
 1.00000000e+00 1.00000000e+00 7.59077411e-02 1.00000000e-09
 1.40324895e-01 4.84754055e-01 1.00000000e+00 6.46686442e-01
 6.67944874e-01 9.92494258e-01]",False,local,0.9999537615751493,1.0,[-0.24878246  0.20360954  0.34671944  0.16234778],0.1,"[ 0.         -0.050044   -0.81935315 -0.83560101 -0.78509092 -0.49436917
  0.         -0.00750574]",True,model3_30_dof_slack_0.1
1129,"[8.80827951e-01 1.00000000e+00 1.00000000e-09 9.42619154e-01
 7.06266268e-01 9.21390240e-01 1.00000000e+00 1.00000000e+00
 8.80502469e-01 1.00000000e+00 6.51002174e-01 1.00000000e+00
 1.00000000e+00 7.87987170e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 7.59940730e-01
 1.00000000e+00 1.00000000e+00 8.12696344e-02 1.00000000e-09
 1.35093854e-01 4.81347081e-01 1.00000000e+00 6.42791709e-01
 6.71208563e-01 9.91575873e-01]",False,local,0.9999537666842405,1.0,[-0.2486413   0.20351269  0.34670218  0.16231632],0.1,"[ 0.         -0.05738085 -0.81709764 -0.83560101 -0.7883774  -0.49754601
  0.         -0.00842413]",True,model3_30_dof_slack_0.1
1130,"[8.76303421e-01 1.00000000e+00 1.00000000e-09 9.47027869e-01
 7.08350135e-01 9.24386296e-01 1.00000000e+00 1.00000000e+00
 8.76832865e-01 1.00000000e+00 6.60416788e-01 1.00000000e+00
 1.00000000e+00 7.83855507e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 7.58658964e-01
 1.00000000e+00 1.00000000e+00 7.17367525e-02 1.00000000e-09
 1.38630993e-01 4.72749382e-01 1.00000000e+00 6.38690711e-01
 6.72116976e-01 9.97144309e-01]",False,local,0.9999537859436156,1.0,[-0.24859765  0.20348938  0.34668794  0.16231259],0.1,"[ 0.         -0.05297213 -0.82101927 -0.83560101 -0.78616324 -0.50555214
  0.         -0.00285569]",True,model3_30_dof_slack_0.1
