,point,bounds_respected,source,FP_GLD,FP_SLACK,GLD_PARAMS,FAILURE_SLACK,constraint_values,constraints_respected,experiment
651,"[0.63237722 0.61705953 0.96488757 0.98434919 0.65188856 1.
 0.66520239 0.76495029 1.         0.05846303 1.         1.
 1.         0.36301203 1.         1.        ]",True,local,0.010759640277385555,0.01078,[0.05815202 0.03050214 0.43855341 0.13294331],0.0,"[-0.11644841  0.37838723  0.19371634  0.01372736  0.00170751  0.41421356
  0.06385043  0.41421356]",False,model2_16_dof_slack_0.0
652,"[0.78585085 0.76688428 0.81421101 0.85532455 0.6358125  0.85307492
 0.58344435 0.87714696 1.         0.02663958 0.71612638 0.84166744
 0.97661087 0.2473275  1.         0.9812551 ]",True,local,0.00568669557760283,0.00592,[0.06060626 0.02880157 0.43627028 0.13313703],0.0,"[9.80314491e-02 1.80897820e-01 6.39522282e-02 5.34676580e-02
 3.54770796e-04 1.05097764e-01 7.44214537e-03 4.01021619e-01]",False,model2_16_dof_slack_0.0
653,"[7.01476838e-01 6.80904495e-01 8.71004466e-01 8.77265639e-01
 9.53817402e-01 5.56931856e-01 6.46328215e-01 9.59953045e-01
 1.00000000e+00 1.00000000e-09 7.94302758e-01 7.75249955e-01
 1.00000000e+00 3.63567028e-01 1.00000000e+00 8.98482157e-01]",False,local,0.005961800750841269,0.00614,[0.06058783 0.02975841 0.45120616 0.13295999],0.0,"[-0.02240055  0.23622157  0.10450927  0.1572597   0.          0.10992313
  0.06403994  0.34434749]",False,model2_16_dof_slack_0.0
654,"[0.70991458 0.69320435 0.88860296 0.83807901 0.79335084 0.87983066
 0.34301787 0.94029547 1.         0.04551574 0.89284682 0.55163882
 1.         0.15270791 1.         0.83827395]",True,local,0.004126946635384243,0.00456,[0.06220304 0.02875437 0.44367819 0.13346264],0.0,"[-0.00777473  0.2214711   0.18469724  0.000908    0.00103531  0.04951457
  0.01159266  0.3048767 ]",False,model2_16_dof_slack_0.0
655,"[0.80952783 0.80966273 0.82609997 0.87934766 0.34408123 0.59090222
 0.61085797 0.76023526 1.         0.04636089 0.83105883 0.70565281
 1.         0.36608704 1.         0.80270487]",True,local,0.0037984989635451304,0.00413,[0.06401683 0.02788029 0.4242743  0.12732543],0.0,"[ 0.14494063  0.20652123 -0.31621836 -0.02475382  0.00107409  0.09023147
  0.06490362  0.28231631]",False,model2_16_dof_slack_0.0
656,"[7.81752042e-01 7.70847959e-01 8.72833526e-01 1.00000000e+00
 7.40827339e-01 7.01809557e-01 7.06618991e-01 7.18537819e-01
 1.00000000e+00 1.00000001e-09 9.91441909e-01 1.00000000e+00
 9.14982292e-01 4.50636473e-01 1.00000000e+00 9.13052456e-01]",False,local,0.008995044515567426,0.00923,[0.05908981 0.03035286 0.44328704 0.13252992],0.0,"[0.09788106 0.32734259 0.02047136 0.00777329 0.         0.40817508
 0.01993423 0.35412879]",False,model2_16_dof_slack_0.0
657,"[0.35193324 1.         0.80990583 0.85768985 0.64798822 0.82694948
 0.58009663 0.9207638  1.         0.00720758 0.73408391 0.86027522
 0.98274508 0.18865813 1.         0.99008496]",True,local,0.0057074851286210634,0.00606,[0.0603514  0.02825302 0.42627504 0.13405867],0.0,"[6.01212206e-02 1.79652211e-01 5.05875405e-02 8.82637893e-02
 2.59742928e-05 1.30907884e-01 6.89656829e-04 4.07220033e-01]",False,model2_16_dof_slack_0.0
658,"[0.58597616 0.92366894 0.90996233 0.87059252 0.59733219 0.81753368
 0.44480164 0.89086589 1.         0.00892273 0.87607836 0.54738133
 0.94580335 0.27797584 1.         0.85220894]",True,local,0.004223019855632614,0.00442,[0.06242757 0.02812846 0.43113546 0.13091209],0.0,"[ 9.38612226e-02  2.59350142e-01  1.25053451e-02 -4.26382420e-03
  3.98067240e-05  3.30245000e-02 -1.41934563e-02  3.13872173e-01]",False,model2_16_dof_slack_0.0
659,"[7.67228009e-01 8.01890331e-01 3.65147034e-01 9.51714716e-01
 6.97762024e-01 9.05064572e-01 5.18440398e-01 7.71085887e-01
 1.00000000e+00 1.00000000e-09 7.67706963e-01 7.85248437e-01
 1.00000000e+00 3.25622389e-01 1.00000000e+00 9.34004227e-01]",False,local,0.004360515392741491,0.00472,[0.06160284 0.02783935 0.42631075 0.13398838],0.0,"[ 0.1098049   0.01935924  0.14280957 -0.07083161  0.          0.09817535
  0.05167958  0.36834349]",False,model2_16_dof_slack_0.0
660,"[5.87507591e-01 8.02105933e-01 5.66215950e-01 8.36172205e-01
 7.41158276e-01 6.95274799e-01 4.58041585e-01 8.81350678e-01
 9.96169706e-01 1.00000000e-09 7.98911964e-01 6.18735324e-01
 9.98823406e-01 1.43236722e-01 1.00000000e+00 8.16318504e-01]",False,local,0.002071317368497019,0.00246,[0.06417772 0.02677941 0.43078019 0.13315351],0.0,"[-0.00574697  0.00984378  0.01622962 -0.0067321  -0.00383029  0.01049182
  0.0090416   0.29088183]",False,model2_16_dof_slack_0.0
661,"[0.76258554 0.79453164 0.80216849 0.92216728 0.65100162 0.70238971
 0.5556139  0.87379956 1.         0.48995416 0.72694994 0.8390809
 1.         0.17894451 1.         1.        ]",True,local,0.006657373915411365,0.0071,[0.0601938  0.02891877 0.4327437  0.13101849],0.0,"[ 0.10127982  0.22223843 -0.04231821  0.03548659  0.1135776   0.11018601
  0.01588441  0.41421356]",False,model2_16_dof_slack_0.0
662,"[0.58698791 0.91209636 0.70455548 1.         0.5875981  1.
 0.6733233  0.76094647 0.97733168 0.2690099  0.82911694 0.97557484
 0.93150155 0.38256554 1.         0.9559605 ]",True,local,0.00780104003192513,0.00816,[0.05877905 0.02902202 0.42868866 0.13625132],0.0,"[0.08465413 0.22327365 0.15985841 0.01607274 0.01367823 0.28030511
 0.00700126 0.38342346]",False,model2_16_dof_slack_0.0
663,"[8.19150457e-01 7.40175894e-01 7.74566632e-01 9.39195494e-01
 6.01763102e-01 7.97734222e-01 6.43270949e-01 1.00000000e+00
 1.00000000e+00 1.00000000e-09 8.25613723e-01 7.98184453e-01
 5.40995578e-01 1.37884474e-01 1.00000000e+00 1.00000000e+00]",False,local,0.004435251414405848,0.00469,[0.06044115 0.02826289 0.44231193 0.13551549],0.0,"[ 0.10402347  0.21739133 -0.00075092  0.18903218  0.          0.1483625
 -0.44170945  0.41421356]",False,model2_16_dof_slack_0.0
664,"[6.20714286e-01 7.89008499e-01 7.32782997e-01 1.00000000e+00
 6.68672432e-01 7.43522224e-01 4.78811172e-01 8.75333461e-01
 9.98419442e-01 1.00000000e-09 8.22646583e-01 6.81203964e-01
 9.78747439e-01 2.20707190e-01 1.00000000e+00 1.00000000e+00]",False,local,0.00484068288849355,0.00517,[0.0617614  0.02813689 0.42657159 0.13155022],0.0,"[ 3.90270262e-03  2.39746313e-01 -2.59411570e-05 -2.26816917e-03
 -1.58055807e-03  6.80759525e-02  3.32358341e-03  4.14213562e-01]",False,model2_16_dof_slack_0.0
665,"[0.72722562 0.72025339 0.78663155 0.52330261 0.53713095 0.67800338
 0.49961835 0.67920986 1.         0.04916941 0.68227271 0.73789769
 0.89781098 0.41409933 1.         1.        ]",True,local,0.002361143593837704,0.0027,[0.06539655 0.02674809 0.42229105 0.12590631],0.0,"[ 0.0235341  -0.05520647 -0.13501547 -0.15682473  0.00120809  0.00498212
 -0.01129235  0.41421356]",False,model2_16_dof_slack_0.0
666,"[6.24376101e-01 7.85904686e-01 8.49774782e-01 9.24859623e-01
 6.31716388e-01 7.70247104e-01 8.60074156e-01 1.00000000e+00
 9.92359484e-01 1.00000002e-09 1.00000000e+00 9.47606736e-01
 9.45381495e-01 3.87389670e-01 1.00000000e+00 9.05084341e-01]",False,local,0.009423174333628194,0.00967,[0.05842449 0.03026882 0.44231472 0.133977  ],0.0,"[ 0.00373886  0.2559787  -0.00383425  0.31898732 -0.00764052  0.37766416
  0.02167359  0.34876894]",False,model2_16_dof_slack_0.0
667,"[0.68020764 0.66825063 0.6980866  0.72400562 0.58561965 0.72258739
 0.55260544 0.73776302 1.         0.20158157 0.63625156 0.71539583
 0.80046759 0.34070884 0.8152127  0.80339544]",True,local,0.0006785350932727646,0.00098,[0.06551109 0.02533164 0.4428752  0.13489219],0.0,"[-0.04645853  0.00573806 -0.06990166 -0.07822614  0.02011525 -0.04260393
 -0.13003972  0.14455929]",False,model2_16_dof_slack_0.0
668,"[5.35769218e-01 9.23307857e-01 9.00190465e-01 7.57609948e-01
 9.74502363e-01 7.98447093e-01 5.51465702e-01 8.27886403e-01
 9.99975730e-01 1.00000000e-09 6.89346492e-01 8.75035754e-01
 1.00000000e+00 1.00810363e-01 1.00000000e+00 1.00000000e+00]",False,local,0.00653675315170391,0.00658,[0.05979917 0.02949242 0.44591321 0.13336426],0.0,"[ 6.74952243e-02  1.76569465e-01  2.59830391e-01 -5.25866855e-03
 -2.42703339e-05  1.13950697e-01  5.06851966e-03  4.14213562e-01]",False,model2_16_dof_slack_0.0
669,"[0.64356374 0.54356649 0.81650234 0.99803189 0.69641649 0.96990874
 0.61187459 0.84407132 1.         0.11214632 0.48231334 0.79735503
 0.80336877 0.30846595 1.         0.77487346]",True,local,0.0028317235304481333,0.00306,[0.06203897 0.02736959 0.4421164  0.1337526 ],0.0,"[-0.15759937  0.2894742   0.19403471  0.04251951  0.00626875 -0.06811954
 -0.13944633  0.26508058]",False,model2_16_dof_slack_0.0
670,"[0.78082536 0.76052408 0.64921186 0.76516695 0.47176366 0.91043706
 0.44377541 0.89128332 0.98187704 0.24414418 0.76639552 0.6487772
 0.9361951  0.35162442 1.         0.72671652]",True,local,0.002110224242942336,0.00234,[0.06373182 0.02674637 0.42927703 0.13556871],0.0,"[ 8.99931717e-02  3.47221937e-03  2.54055729e-02 -4.34816583e-03
  1.17751265e-02  4.12844943e-03  5.04959755e-05  2.36170258e-01]",False,model2_16_dof_slack_0.0
671,"[0.767846   0.80292808 0.70889355 0.80185714 0.62920572 0.79603485
 0.51146464 0.85945979 0.97876942 0.19386874 0.73402738 0.67473962
 0.9409808  0.32524437 1.         0.81143424]",True,local,0.0027862902964768486,0.0031,[0.0630082  0.02743176 0.43653088 0.13319223],0.0,"[ 1.10981991e-01  7.02826472e-02  1.46779398e-02  1.33597007e-04
 -2.21512145e-03 -2.96952925e-03 -4.39527002e-03  2.87798714e-01]",False,model2_16_dof_slack_0.0
672,"[0.76841722 0.75665705 0.63671163 0.75867153 0.45394272 0.9022486
 0.4418892  0.93314637 0.93390945 0.24133926 0.705399   0.59856428
 0.90649821 0.38598429 1.         0.77675404]",True,local,0.0018244403143656428,0.00208,[0.06403952 0.02632897 0.42648522 0.13529112],0.0,"[ 0.07842242 -0.00955354  0.01000818  0.03248642 -0.03541123 -0.07486923
 -0.01474731  0.26623333]",False,model2_16_dof_slack_0.0
673,"[0.73332939 0.74219174 0.65922451 0.77578575 0.40760665 0.97006744
 0.43894175 0.8938082  0.97272619 0.22236368 0.79158968 0.65680551
 0.94652774 0.31482019 0.97811685 0.77055906]",True,local,0.002124477690862949,0.00242,[0.0636484  0.02661929 0.42532915 0.13660235],0.0,"[ 0.04336981  0.01804739  0.05222337 -0.00422746 -0.00218146  0.02859501
 -0.00248985  0.24518024]",False,model2_16_dof_slack_0.0
674,"[0.78900452 0.76629686 0.65192141 0.76734389 0.4697222  0.91222347
 0.43321865 0.87175919 0.94218573 0.25148491 0.76385589 0.65664519
 0.93995777 0.33963193 1.         0.72105259]",True,local,0.0019846030001903522,0.00228,[0.06390679 0.02659641 0.4284643  0.13534844],0.0,"[ 0.09988136  0.00688539  0.02605584 -0.0265307  -0.02482894  0.0073027
 -0.00056493  0.23284907]",False,model2_16_dof_slack_0.0
675,"[0.78465434 0.75225524 0.64311058 0.76747318 0.46436512 0.91149478
 0.44241737 0.89715139 0.98204416 0.21756281 0.77381849 0.63386739
 0.9239389  0.3827443  0.98897308 0.73442555]",True,local,0.0020482011046321475,0.00231,[0.06379593 0.02669032 0.4292284  0.13560172],0.0,"[8.70006351e-02 1.30230325e-03 2.29651511e-02 3.06830000e-04
 5.85501232e-03 2.91416114e-04 7.81425322e-05 2.31847651e-01]",False,model2_16_dof_slack_0.0
676,"[0.77891537 0.7634145  0.64431054 0.76457768 0.43873108 0.92352742
 0.45476142 0.89169331 1.         0.23112216 0.77778688 0.62764439
 0.92004604 0.39440857 1.         0.75712163]",True,local,0.0022535695495903094,0.00249,[0.06360988 0.02681251 0.42788849 0.1355345 ],0.0,"[ 9.06469941e-02 -1.42460028e-04  2.24421012e-02  9.61986105e-04
  2.63612693e-02 -5.55199381e-04  1.02089747e-03  2.54285918e-01]",False,model2_16_dof_slack_0.0
677,"[0.78407031 0.77014956 0.61736998 0.75796224 0.45622418 0.91724318
 0.4459372  0.90427527 0.98286068 0.22730458 0.77796241 0.61782787
 0.92587272 0.37949306 0.96598184 0.71568941]",True,local,0.0018698915407966566,0.00212,[0.0639335 0.0265421 0.4292936 0.1361483],0.0,"[ 0.09904349 -0.02242523  0.02443914  0.00825282  0.00880251 -0.00655308
  0.00062744  0.20221971]",False,model2_16_dof_slack_0.0
678,"[0.76379936 0.76244583 0.63912094 0.77073168 0.45152826 0.92029636
 0.4227859  0.90701704 0.99178277 0.21464607 0.77885796 0.62653726
 0.92367936 0.38152974 0.95702817 0.73214213]",True,local,0.0019108985457819186,0.00218,[0.063868   0.02651918 0.42821255 0.13609408],0.0,"[ 0.07921875  0.00125067  0.02509666  0.00071366  0.01474431 -0.00041575
 -0.00062594  0.20496266]",False,model2_16_dof_slack_0.0
679,"[0.76128882 0.75434508 0.63232076 0.77596778 0.44207094 0.95204143
 0.42338582 0.9064447  0.98112302 0.19554341 0.78707185 0.61571244
 0.92966794 0.36649149 0.96336429 0.71507775]",True,local,0.0018587679847206575,0.00218,[0.06395469 0.0264957  0.42762587 0.13668128],0.0,"[ 0.07172625  0.00097729  0.04967119  0.00044867  0.00041972 -0.00070829
 -0.000701    0.19975287]",False,model2_16_dof_slack_0.0
680,"[0.74070996 0.75470544 0.62448998 0.77926607 0.442055   0.96667151
 0.40931054 0.91227571 0.98381949 0.17982549 0.78304178 0.62224534
 0.94015257 0.34040781 0.97688529 0.73156046]",True,local,0.0019253787222680355,0.00223,[0.06391105 0.02649476 0.42543481 0.1370217 ],0.0,"[ 5.74646792e-02 -1.37927761e-03  6.29517526e-02 -1.08960038e-04
  1.18993299e-04  1.71834762e-04 -1.17840583e-04  2.20444832e-01]",False,model2_16_dof_slack_0.0
681,"[0.75773886 0.75351207 0.64483112 0.75660632 0.41514557 0.93946225
 0.41426281 0.91345707 0.98122876 0.18439659 0.78703591 0.62299576
 0.90746837 0.35794081 0.96939404 0.70242427]",True,local,0.0016703641338556283,0.00197,[0.06422084 0.02632482 0.42722002 0.13694399],0.0,"[ 0.06861996 -0.00588718  0.02710036  0.00300423 -0.00159528  0.00376753
 -0.02448964  0.19713185]",False,model2_16_dof_slack_0.0
682,"[0.770068   0.73506034 0.62533872 0.77992778 0.45341916 0.96922651
 0.43290282 0.90158735 0.97459729 0.2238719  0.792084   0.61068476
 0.92777395 0.37510979 0.94204179 0.71958553]",True,local,0.0018380836017105058,0.00219,[0.06386111 0.0265049  0.42915026 0.13678491],0.0,"[ 6.45742951e-02 -3.32131276e-04  7.00415652e-02  1.32291232e-04
 -2.07525464e-05  1.66453736e-04  7.35661472e-04  1.85430757e-01]",False,model2_16_dof_slack_0.0
683,"[0.77810794 0.73964477 0.62579842 0.78749032 0.43217491 0.95799882
 0.45668892 0.88964396 0.9702004  0.24154243 0.78373281 0.62041106
 0.92223964 0.38711786 0.92748557 0.7057132 ]",True,local,0.001755921087856215,0.00206,[0.06390031 0.02642375 0.4298537  0.13665813],0.0,"[ 7.35578062e-02  5.86513445e-03  5.09695030e-02  1.55733768e-05
 -1.84238406e-04 -4.26587843e-04  1.93075610e-04  1.65444380e-01]",False,model2_16_dof_slack_0.0
684,"[0.78983569 0.74220939 0.6453548  0.76411877 0.42991508 0.94353078
 0.45782386 0.88901438 0.96473322 0.26518573 0.79702201 0.60397875
 0.91800663 0.39432623 0.91738906 0.70377724]",True,local,0.0016986644313841772,0.00197,[0.06400445 0.0264242  0.43135167 0.13630245],0.0,"[ 8.38427968e-02  1.80144468e-04  3.68593473e-02 -2.53719450e-05
  5.16695287e-04  1.72101526e-05 -8.85721200e-04  1.56246123e-01]",False,model2_16_dof_slack_0.0
685,"[0.8198617  0.73921329 0.65036911 0.76226389 0.42304955 0.94668694
 0.45024584 0.88027182 0.98203498 0.25758963 0.77556052 0.59537483
 0.92124758 0.377966   0.90652532 0.71283627]",True,local,0.001701743846954719,0.00199,[0.0640506  0.02648244 0.43197041 0.13638019],0.0,"[ 0.10390647  0.00201109  0.03691229 -0.01126354  0.01525618 -0.02226522
 -0.00423126  0.15322318]",False,model2_16_dof_slack_0.0
686,"[0.78664641 0.75818623 0.64078419 0.7674759  0.44096598 0.95594876
 0.45525851 0.89029422 0.95787982 0.28841157 0.79236928 0.61031056
 0.90500622 0.42714635 0.91374939 0.70056882]",True,local,0.0017730284171746232,0.00206,[0.0637708  0.02643795 0.43121234 0.13636857],0.0,"[ 9.25469961e-02 -1.88198511e-04  5.27530729e-02 -5.79444374e-05
  3.57426633e-04  1.64010672e-04  7.44852730e-04  1.51405492e-01]",False,model2_16_dof_slack_0.0
687,"[0.78867612 0.74448547 0.64094922 0.78629689 0.43864358 0.93465117
 0.45868341 0.87178314 0.97039429 0.26588915 0.80406532 0.58062273
 0.89047134 0.38289518 0.91988183 0.70117359]",True,local,0.0015916669072163641,0.0019,[0.06414894 0.02634678 0.4323085  0.13612536],0.0,"[ 0.08455919  0.01443517  0.03246355 -0.01491304  0.00616208 -0.00821182
 -0.0306972   0.15664471]",False,model2_16_dof_slack_0.0
688,"[0.77158176 0.72013042 0.64433173 0.76432679 0.40591392 0.91919277
 0.45127331 0.89192284 0.96029405 0.28011635 0.78950403 0.61373634
 0.91674622 0.39886944 0.91942259 0.69763437]",True,local,0.001514357916994631,0.00186,[0.06430842 0.02617281 0.42986912 0.13611973],0.0,"[ 5.54270396e-02 -3.20642902e-04  4.82907268e-03 -4.13106777e-04
  3.14866745e-04 -5.53913470e-06 -2.39794024e-04  1.54136737e-01]",False,model2_16_dof_slack_0.0
689,"[0.75373887 0.72076562 0.65439663 0.75528263 0.39164197 0.91996554
 0.46674738 0.88418927 0.95458642 0.29821244 0.76922427 0.63942224
 0.9148286  0.40188628 0.91481034 0.7030618 ]",True,local,0.0014684829062257424,0.00183,[0.06428652 0.02607261 0.4295678  0.1361162 ],0.0,"[ 4.28927858e-02 -6.56819748e-04 -1.39998440e-04 -1.78126233e-04
  8.29375556e-05  2.83344038e-04 -7.88336563e-04  1.53765077e-01]",False,model2_16_dof_slack_0.0
690,"[0.76924464 0.72429537 0.64084282 0.7683172  0.36790028 0.93068978
 0.46017044 0.88758908 0.94538729 0.3294881  0.76416634 0.64520149
 0.9164601  0.40026313 0.91745584 0.70815553]",True,local,0.0015474284918739296,0.00187,[0.06412376 0.02608145 0.42806032 0.13629258],0.0,"[ 5.65704419e-02  4.95292337e-04  7.66745642e-04 -2.14423099e-04
  1.15909902e-03  1.17570564e-04  5.48445326e-05  1.58969139e-01]",False,model2_16_dof_slack_0.0
691,"[0.7494475  0.71949219 0.64651279 0.74321689 0.37785682 0.92798461
 0.45516643 0.87659142 0.95160702 0.31777688 0.7655248  0.62900653
 0.93935418 0.41920631 0.90922141 0.68358096]",True,local,0.0014064146808930582,0.00175,[0.06448561 0.02597233 0.42785416 0.13617062],0.0,"[ 0.03891317 -0.01493648  0.00196368 -0.01228091  0.00326371 -0.00920364
  0.0286497   0.13752648]",False,model2_16_dof_slack_0.0
692,"[0.73311398 0.70510664 0.64693191 0.76248652 0.38890943 0.92163107
 0.47536065 0.87979291 0.96067945 0.27787557 0.76169587 0.64823869
 0.90819804 0.41867968 0.899883   0.68105937]",True,local,0.0013074734520076327,0.00164,[0.06448691 0.02589265 0.42964359 0.13638531],0.0,"[ 1.71683597e-02 -4.67093048e-05  3.27134702e-04  1.65729498e-06
  5.99147410e-05  1.96977943e-04  5.81785451e-05  1.28552740e-01]",False,model2_16_dof_slack_0.0
693,"[0.72477023 0.68970345 0.62559346 0.7807066  0.38458104 0.92315381
 0.4892849  0.87241255 0.96484716 0.26308766 0.75177667 0.65968572
 0.88820651 0.46201682 0.87343977 0.66713373]",True,local,0.001183156737182075,0.00152,[0.06456115 0.02570581 0.42977355 0.13657841],0.0,"[4.91248143e-04 4.34889652e-04 5.77660869e-05 2.51653326e-04
 7.25751244e-05 1.76689870e-04 1.18447130e-03 9.90743584e-02]",False,model2_16_dof_slack_0.0
694,"[0.73521546 0.67910764 0.62102314 0.78386107 0.37159399 0.92822909
 0.50860709 0.86192904 0.96429929 0.26514293 0.74915289 0.66200985
 0.87394148 0.48651119 0.85184943 0.61437298]",True,local,0.0010414704076426953,0.00127,[0.06475184 0.02558281 0.43134075 0.1368838 ],0.0,"[ 8.64110020e-04  5.39613097e-05 -1.54346284e-04  8.01099601e-04
  8.69462235e-05 -2.56490789e-04  2.33391695e-04  5.02864404e-02]",False,model2_16_dof_slack_0.0
695,"[0.76339457 0.64694583 0.62633286 0.77923051 0.36527599 0.93079468
 0.51464234 0.85658144 0.95469762 0.29779655 0.7559573  0.65445887
 0.84326723 0.54081037 0.82232124 0.56979263]",True,local,0.0009298287538284735,0.00116,[0.06488336 0.02548532 0.43352553 0.13693707],0.0,"[ 6.54876421e-04 -2.53517623e-04 -9.73592811e-05 -7.06000116e-04
  6.51637521e-05 -1.06076868e-04  1.78614288e-03  4.37840266e-04]",False,model2_16_dof_slack_0.0
696,"[0.75346483 0.65696216 0.58189531 0.81639669 0.35419229 0.93589679
 0.55702308 0.83103157 0.95188305 0.30589641 0.71981625 0.69622645
 0.8279165  0.5593318  0.81552409 0.57969836]",True,local,0.0009444823886422329,0.00115,[0.06462467 0.02538419 0.43260825 0.13704007],0.0,"[-0.00034579  0.00254961  0.00067726  0.000444   -0.00017303  0.00143233
 -0.00085146  0.0005647 ]",False,model2_16_dof_slack_0.0
697,"[0.74629547 0.6337082  0.6296359  0.77671815 0.34703992 0.89955375
 0.51411574 0.85789923 0.93507886 0.30324296 0.74220607 0.64636711
 0.84763413 0.53878716 0.82410237 0.5728145 ]",True,local,0.0007763222715762419,0.00105,[0.06525888 0.02520081 0.43291506 0.13668385],0.0,"[-0.02094791 -0.00013378 -0.03582488  0.00015303 -0.01697977 -0.01579459
  0.00437803  0.00362402]",False,model2_16_dof_slack_0.0
698,"[0.76131918 0.6486261  0.63119525 0.77582787 0.37409704 0.92776737
 0.50556617 0.86291598 0.96571311 0.26262938 0.77144758 0.6373209
 0.8318679  0.55526148 0.82007913 0.57334708]",True,local,0.0009295710748421037,0.00115,[0.06494295 0.02551346 0.43371953 0.13689185],0.0,"[0.00016134 0.00015815 0.00035038 0.00011056 0.0007877  0.00065444
 0.00015974 0.00062814]",False,model2_16_dof_slack_0.0
699,"[0.76762125 0.64039009 0.63432625 0.77352031 0.40350051 0.91505313
 0.4945161  0.8701514  0.96932391 0.2471632  0.79009139 0.61354591
 0.83378445 0.55280599 0.81878139 0.57291863]",True,local,0.0009244596702930877,0.00115,[0.06504627 0.02557513 0.43484948 0.13665605],0.0,"[-3.29132365e-04  3.51674711e-04  6.74396024e-05  8.54448415e-04
  3.39191427e-04  3.41435909e-04  3.95407415e-04 -6.80873781e-04]",False,model2_16_dof_slack_0.0
700,"[0.75101965 0.64602798 0.60321855 0.75912769 0.37611389 0.94506336
 0.49893165 0.86883288 0.96126052 0.25614845 0.75912622 0.62095751
 0.84502698 0.55883535 0.81948287 0.55674472]",True,local,0.0008325714636971955,0.00109,[0.06520799 0.02534794 0.4321609  0.13739292],0.0,"[-0.0093524  -0.03038798  0.01715605  0.00189988 -0.00519659 -0.01925495
  0.013098   -0.00928467]",False,model2_16_dof_slack_0.0
701,"[0.75762529 0.65349816 0.66529543 0.74840686 0.37554613 0.9264665
 0.51807746 0.85544341 0.9654077  0.25986147 0.76745164 0.64090869
 0.82892283 0.55983665 0.80991781 0.58608551]",True,local,0.0009278216670983786,0.00117,[0.06493136 0.02556311 0.43534206 0.13669354],0.0,"[ 5.27821630e-04  1.36449105e-03 -3.12516846e-04  9.38426437e-05
 -2.30025010e-04 -1.27021681e-04  2.65032937e-04 -2.68495500e-04]",False,model2_16_dof_slack_0.0
702,"[0.77492081 0.64307894 0.64505982 0.77075393 0.34889334 0.92211173
 0.4848734  0.8626963  0.98931997 0.26440555 0.77045255 0.63476735
 0.8345017  0.54405597 0.81783233 0.55705893]",True,local,0.0009103627703180614,0.00113,[0.06508572 0.02552663 0.43357049 0.13701478],0.0,"[ 0.00700188  0.00506905 -0.01409097 -0.01038032  0.02404312 -0.00173816
 -0.00381228 -0.01047265]",False,model2_16_dof_slack_0.0
703,"[0.76001614 0.6498464  0.65635875 0.75500019 0.34672046 0.93847045
 0.48816764 0.87292652 0.96390431 0.26618678 0.77557766 0.63128768
 0.8363373  0.54798243 0.82213298 0.56930929]",True,local,0.0009180804479616158,0.00115,[0.06502436 0.02550606 0.4330696  0.13711346],0.0,"[-3.75606362e-05  4.15963539e-04  4.70820269e-04  1.54162048e-04
 -1.65417402e-05  2.24217423e-05 -1.27594905e-04  7.85074891e-06]",False,model2_16_dof_slack_0.0
704,"[0.75405475 0.65666078 0.65260313 0.75769342 0.32309128 0.94670765
 0.48376004 0.87529196 0.96009333 0.27988737 0.76517361 0.64405128
 0.85342131 0.5219935  0.83198712 0.55489818]",True,local,0.0009124197144308993,0.00114,[0.06505264 0.02546148 0.43158352 0.13744241],0.0,"[-9.90298803e-05 -4.92296678e-06  3.21619547e-04  7.98945916e-05
  5.80753043e-05  1.46340442e-04  4.02491528e-04  5.72778880e-05]",False,model2_16_dof_slack_0.0
705,"[0.75854759 0.65197907 0.64706874 0.76246495 0.28547812 0.95944671
 0.4827967  0.87595093 0.95347232 0.302065   0.76522811 0.6436573
 0.85963085 0.51128283 0.83880979 0.54538849]",True,local,0.0009100374194793444,0.00117,[0.06506845 0.02542987 0.43037198 0.13773766],0.0,"[ 2.35548506e-04  2.53770727e-05  1.01735476e-03  1.91327150e-04
  1.76345658e-04 -6.56119868e-05  1.87646223e-04  5.25094643e-04]",False,model2_16_dof_slack_0.0
706,"[0.74163305 0.67162771 0.65137112 0.75860993 0.25981105 0.96589425
 0.47530089 0.87965762 0.94908433 0.31469903 0.75445512 0.65634151
 0.86953366 0.49453599 0.84580582 0.53351941]",True,local,0.0009005073201289181,0.00115,[0.06507971 0.02535791 0.42859642 0.13808096],0.0,"[ 5.51524950e-04 -1.13322508e-04  2.26718730e-04 -1.45778192e-04
 -1.01729551e-04 -6.64053218e-06  3.27257859e-04  1.52212929e-05]",False,model2_16_dof_slack_0.0
707,"[0.75287765 0.65876436 0.65543019 0.75560821 0.22997406 0.97370041
 0.47526338 0.87989663 0.94870201 0.31646265 0.75437584 0.65674522
 0.88084754 0.47421549 0.86030262 0.51168236]",True,local,0.0008938874032495542,0.00116,[0.06518611 0.02539174 0.42830152 0.13836131],0.0,"[3.97540048e-04 2.66211139e-04 4.90154018e-04 4.66808806e-05
 9.20559564e-05 1.98578177e-04 3.86283817e-04 9.69251126e-04]",False,model2_16_dof_slack_0.0
708,"[0.74369426 0.66861443 0.65256634 0.75801391 0.20416131 0.97928535
 0.45815464 0.88932265 0.96995317 0.34250936 0.75831865 0.65229698
 0.8840644  0.46755848 0.85850443 0.51320922]",True,local,0.0009510157030606629,0.0012,[0.06509205 0.02541807 0.42658968 0.13843401],0.0,"[6.31977969e-05 2.13940827e-04 3.40763773e-04 4.00146750e-04
 2.86504845e-02 2.69230017e-04 9.03974865e-05 2.06760725e-04]",False,model2_16_dof_slack_0.0
